Poster_Link,Series_Title,Released_Year,Certificate,Runtime,Genre,IMDB_Rating,Overview,Meta_score,Director,Star1,Star2,Star3,Star4,No_of_Votes,Gross,Primary_Genre
"https://m.media-amazon.com/images/M/MV5BZmY2NjUzNDQtNTgxNC00M2Q4LTljOWQtMjNjNDBjNWUxNmJlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Hotaru no haka,-0.13952107194773955,12,-1.280090782077416,"Animation, Drama, War",2.0910265417617944,A young boy and his little sister struggle to survive in Japan during World War II.,1.4616371534848198,Isao Takahata,Tsutomu Tatsumi,Ayano Shiraishi,Akemi Yamaguchi,Yoshiko Shinohara,-0.0616349426090169,0.27853523419851484,Animation
"https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Back to the Future,-0.2687176276799767,12,-0.24115810274377764,"Adventure, Comedy, Sci-Fi",2.0910265417617944,"Marty McFly, a 17-year-old high school student, is accidentally sent thirty years into the past in a time-traveling DeLorean invented by his close friend, the eccentric scientist Doc Brown.",0.8162239129212151,Robert Zemeckis,Michael J. Fox,Christopher Lloyd,Lea Thompson,Crispin Glover,2.372253600213716,2.054514878571605,Adventure
"https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time in the West,-1.000831443495987,12,1.6443123153061585,Western,2.0910265417617944,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,0.17081067235761033,Sergio Leone,Henry Fonda,Charles Bronson,Claudia Cardinale,Jason Robards,0.2047528209088691,-0.8996335574508245,Western
"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Psycho,-1.3453555921152862,1,-0.5105110196080542,"Horror, Mystery, Thriller",2.0910265417617944,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",1.738242828012079,Alfred Hitchcock,Anthony Perkins,Janet Leigh,Vera Miles,John Gavin,1.3921055656191281,-0.3984353217608784,Horror
"https://m.media-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Casablanca,-2.120534926508709,12,-0.7798639364723309,"Drama, Romance, War",2.0910265417617944,A cynical expatriate American cafe owner struggles to decide whether or not to help his former lover and her fugitive husband escape the Nazis in French Morocco.,2.0148485025393383,Michael Curtiz,Humphrey Bogart,Ingrid Bergman,Paul Henreid,Claude Rains,1.0685697017384874,-0.9803586132917409,Drama
"https://m.media-amazon.com/images/M/MV5BYjJiZjMzYzktNjU0NS00OTkxLWEwYzItYzdhYWJjN2QzMTRlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Modern Times,-2.378928037973183,3,-1.3570487583243522,"Comedy, Drama, Family",2.0910265417617944,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,1.6460409365029927,Charles Chaplin,Charles Chaplin,Paulette Goddard,Henry Bergman,Tiny Sandford,-0.12999202922010236,-0.9965397961851851,Comedy
"https://m.media-amazon.com/images/M/MV5BY2I4MmM1N2EtM2YzOS00OWUzLTkzYzctNDc5NDg2N2IyODJmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",City Lights,-2.594255630860245,3,-1.3570487583243522,"Comedy, Drama, Romance",2.0910265417617944,"With the aid of a wealthy erratic tippler, a dewy-eyed tramp who has fallen in love with a sightless flower girl accumulates money to be able to help her medically.",1.9226466110302518,Charles Chaplin,Charles Chaplin,Virginia Cherrill,Florence Lee,Harry Myers,-0.32715199049917665,-0.9992462693481523,Comedy
"https://m.media-amazon.com/images/M/MV5BMmExNzU2ZWMtYzUwYi00YmM2LTkxZTQtNmVhNjY0NTMyMWI2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Capharnam,1.1524444853746318,1,0.14363177849090322,Drama,1.7132121964516065,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",-0.2901987851878216,Nadine Labaki,Zain Al Rafeea,Yordanos Shiferaw,Boluwatife Treasure Bankole,Kawsar Al Haddad,-0.7416441484146024,-0.968400264215896,Drama
"https://m.media-amazon.com/images/M/MV5BNWJhMDlmZGUtYzcxNS00NDRiLWIwNjktNDY1Mjg3ZjBkYzY0XkEyXkFqcGdeQXVyMTU4MjUwMjI@._V1_UY98_CR2,0,67,98_AL_.jpg",Ayla: The Daughter of War,1.1093789667972194,12,0.10515279036743513,"Biography, Drama, History",1.7132121964516065,"In 1950, amid-st the ravages of the Korean War, Sergeant Sleyman stumbles upon a half-frozen little girl, with no parents and no help in sight. Frantic, scared and on the verge of death, ...                See full summary",-0.016218075543383823,Can Ulkay,Erdem Can,etin Tekindor,Ismail Hacioglu,Kyung-jin Lee,-0.8540216228473396,0.27853523419851484,Biography
"https://m.media-amazon.com/images/M/MV5BY2FiMTFmMzMtZDI2ZC00NDQyLWExYTUtOWNmZWM1ZDg5YjVjXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",Vikram Vedha,1.1093789667972194,14,0.951690529083733,"Action, Crime, Drama",1.7132121964516065,"Vikram, a no-nonsense police officer, accompanied by Simon, his partner, is on the hunt to capture Vedha, a smuggler and a murderer. Vedha tries to change Vikram's life, which leads to a conflict.",-0.016218075543383823,Gayatri,Pushkar,Madhavan,Vijay Sethupathi,Shraddha Srinath,-0.8765223330280837,0.27853523419851484,Action
"https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_UX67_CR0,0,67,98_AL_.jpg",Kimi no na wa.,1.0663134482198071,12,-0.6259479839784585,"Animation, Drama, Fantasy",1.7132121964516065,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?",0.07860878084852393,Makoto Shinkai,Rynosuke Kamiki,Mone Kamishiraishi,Ry Narita,Aoi Yki,-0.22077890799700395,-0.905349606828259,Animation
"https://m.media-amazon.com/images/M/MV5BMTQ4MzQzMzM2Nl5BMl5BanBnXkFtZTgwMTQ1NzU3MDI@._V1_UY98_CR1,0,67,98_AL_.jpg",Dangal,1.0663134482198071,12,1.4903963628122863,"Action, Biography, Drama",1.7132121964516065,Former wrestler Mahavir Singh Phogat and his two wrestler daughters struggle towards glory at the Commonwealth Games in the face of societal oppression.,-0.016218075543383823,Nitesh Tiwari,Aamir Khan,Sakshi Tanwar,Fatima Sana Shaikh,Sanya Malhotra,-0.3719091376981352,-0.7668075218007754,Action
"https://m.media-amazon.com/images/M/MV5BMjMwNDkxMTgzOF5BMl5BanBnXkFtZTgwNTkwNTQ3NjM@._V1_UX67_CR0,0,67,98_AL_.jpg",Spider-Man: Into the Spider-Verse,1.1524444853746318,12,-0.20267911462030955,"Animation, Action, Adventure",1.7132121964516065,"Teen Miles Morales becomes the Spider-Man of his universe, and must join with five spider-powered individuals from other dimensions to stop a threat for all realities.",0.8162239129212151,Bob Persichetti,Peter Ramsey,Rodney Rothman,Shameik Moore,Jake Johnson,0.4894728912856243,2.054514878571605,Animation
"https://m.media-amazon.com/images/M/MV5BMTc5MDE2ODcwNV5BMl5BanBnXkFtZTgwMzI2NzQ2NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Avengers: Endgame,1.195510003952044,14,2.259976125281648,"Action, Adventure, Drama",1.7132121964516065,"After the devastating events of Avengers: Infinity War (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe.",-0.013593110660562456,Anthony Russo,Joe Russo,Robert Downey Jr.,Chris Evans,Mark Ruffalo,2.20271423580421,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BMjMxNjY2MDU1OV5BMl5BanBnXkFtZTgwNzY1MTUwNTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Avengers: Infinity War,1.1524444853746318,14,1.028648505330669,"Action, Adventure, Sci-Fi",1.7132121964516065,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,-0.9356120257514263,Anthony Russo,Joe Russo,Robert Downey Jr.,Chris Hemsworth,Mark Ruffalo,2.2993282114743567,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BYjQ5NjM0Y2YtNjZkNC00ZDhkLWJjMWItN2QyNzFkMDE3ZjAxXkEyXkFqcGdeQXVyODIxMzk5NjA@._V1_UY98_CR1,0,67,98_AL_.jpg",Coco,1.1093789667972194,12,-0.6644269721019266,"Animation, Adventure, Family",1.7132121964516065,"Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.",0.2630125638666967,Lee Unkrich,Adrian Molina,Anthony Gonzalez,Gael Garca Bernal,Benjamin Bratt,0.5251722320223993,2.054514878571605,Animation
"https://m.media-amazon.com/images/M/MV5BMjIyNTQ5NjQ1OV5BMl5BanBnXkFtZTcwODg1MDU4OA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Django Unchained,0.8940513739101575,1,1.6443123153061585,"Drama, Western",1.7132121964516065,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",0.2630125638666967,Quentin Tarantino,Jamie Foxx,Christoph Waltz,Leonardo DiCaprio,Kerry Washington,2.372253600213716,2.054514878571605,Drama
"https://m.media-amazon.com/images/M/MV5BMTk4ODQzNDY3Ml5BMl5BanBnXkFtZTcwODA0NTM4Nw@@._V1_UX67_CR0,0,67,98_AL_.jpg",The Dark Knight Rises,0.8940513739101575,14,1.6058333271826906,"Action, Adventure",1.7132121964516065,"Eight years after the Joker's reign of anarchy, Batman, with the help of the enigmatic Catwoman, is forced from his exile to save Gotham City from the brutal guerrilla terrorist Bane.",-0.013593110660562456,Christopher Nolan,Christian Bale,Tom Hardy,Anne Hathaway,Gary Oldman,2.372253600213716,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BNTkyOGVjMGEtNmQzZi00NzFlLTlhOWQtODYyMDc2ZGJmYzFhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR0,0,67,98_AL_.jpg",3 Idiots,0.7648548181779203,14,1.836707255923499,"Comedy, Drama",1.7132121964516065,"Two friends are searching for their long lost companion. They revisit their college days and recall the memories of their friend who inspired them to think differently, even as the rest of the world called them ""idiots"".",-1.0278139172605127,Rajkumar Hirani,Aamir Khan,Madhavan,Mona Singh,Sharman Joshi,0.3686561730764637,-0.8768754666743742,Comedy
"https://m.media-amazon.com/images/M/MV5BMDhjZWViN2MtNzgxOS00NmI4LThiZDQtZDI3MzM4MDE4NTc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",Taare Zameen Par,0.6787237810230956,12,1.6443123153061585,"Drama, Family",1.7132121964516065,"An eight-year-old boy is thought to be a lazy trouble-maker, until the new art teacher has the patience and compassion to discover the real problem behind his struggles in school.",-0.016218075543383823,Aamir Khan,Amole Gupte,Darsheel Safary,Aamir Khan,Tisca Chopra,-0.32299146695673825,-0.9766142742504965,Drama
"https://m.media-amazon.com/images/M/MV5BMjExMTg5OTU0NF5BMl5BanBnXkFtZTcwMjMxMzMzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",WALLE,0.721789299600508,12,-0.9337798889662032,"Animation, Adventure, Family",1.7132121964516065,"In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",1.5538390449939061,Andrew Stanton,Ben Burtt,Elissa Knight,Jeff Garlin,Fred Willard,2.372253600213716,2.054514878571605,Animation
"https://m.media-amazon.com/images/M/MV5BOThkM2EzYmMtNDE3NS00NjlhLTg4YzktYTdhNzgyOWY3ZDYzXkEyXkFqcGdeQXVyNzQzNzQxNzI@._V1_UY98_CR1,0,67,98_AL_.jpg",The Lives of Others,0.6356582624456832,1,0.5669006478490521,"Drama, Mystery, Thriller",1.7132121964516065,"In 1984 East Berlin, an agent of the secret police, conducting surveillance on a writer and his lover, finds himself becoming increasingly absorbed by their lives.",1.0006276959393878,Florian Henckel von Donnersmarck,Ulrich Mhe,Martina Gedeck,Sebastian Koch,Ulrich Tukur,0.42476020266389064,-0.7875789105319059,Drama
"https://m.media-amazon.com/images/M/MV5BMTI3NTQyMzU5M15BMl5BanBnXkFtZTcwMTM2MjgyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Oldeuboi,0.5064617067134461,1,-0.8183429245957989,"Action, Drama, Mystery",1.7132121964516065,"After being kidnapped and imprisoned for fifteen years, Oh Dae-Su is released, only to find that he must find his captor in five days.",-0.10579500216964885,Chan-wook Park,Choi Min-sik,Yoo Ji-Tae,Kang Hye-jeong,Kim Byeong-Ok,1.0424009542300823,-0.9863154505587923,Action
"https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Memento,0.377265150981209,14,-0.3565950671141819,"Mystery, Thriller",1.7132121964516065,A man with short-term memory loss attempts to track down his wife's murderer.,0.17081067235761033,Christopher Nolan,Guy Pearce,Carrie-Anne Moss,Joe Pantoliano,Mark Boone Junior,2.372253600213716,-0.5197053422232024,Mystery
"https://m.media-amazon.com/images/M/MV5BNGIzY2IzODQtNThmMi00ZDE4LWI5YzAtNzNlZTM1ZjYyYjUyXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Mononoke-hime,0.24806859524897185,12,0.4514636834786479,"Animation, Action, Adventure",1.7132121964516065,"On a journey to find the cure for a Tatarigami's curse, Ashitaka finds himself in the middle of a war between the forest gods and Tatara, a mining colony. In this quest he also meets San, the Mononoke Hime.",-0.19799689367873524,Hayao Miyazaki,Yji Matsuda,Yuriko Ishida,Yko Tanaka,Billy Crudup,0.3636367535754538,-0.9549826469716909,Animation
"https://m.media-amazon.com/images/M/MV5BMGFkNWI4MTMtNGQ0OC00MWVmLTk3MTktOGYxN2Y2YWVkZWE2XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Once Upon a Time in America,-0.31178314625738907,1,2.5293290421459247,"Crime, Drama",1.7132121964516065,"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan over thirty years later, where he once again must confront the ghosts and regrets of his old life.",-0.016218075543383823,Sergio Leone,Robert De Niro,James Woods,Elizabeth McGovern,Treat Williams,0.23832462119780623,-0.8996335574508245,Crime
"https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_UX67_CR0,0,67,98_AL_.jpg",Raiders of the Lost Ark,-0.44097970198962616,1,-0.2796370908672457,"Action, Adventure",1.7132121964516065,"In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before Adolf Hitler's Nazis can obtain its awesome powers.",0.6318201299030423,Steven Spielberg,Harrison Ford,Karen Allen,Paul Freeman,John Rhys-Davies,2.372253600213716,2.054514878571605,Action
"https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Shining,-0.4840452205670386,1,0.9132115409602649,"Drama, Horror",1.7132121964516065,"A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",-1.120015808769599,Stanley Kubrick,Jack Nicholson,Shelley Duvall,Danny Lloyd,Scatman Crothers,2.372253600213716,-0.17266968829005744,Drama
"https://m.media-amazon.com/images/M/MV5BMDdhODg0MjYtYzBiOS00ZmI5LWEwZGYtZDEyNDU4MmQyNzFkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Apocalypse Now,-0.527110739144451,8,0.951690529083733,"Drama, Mystery, War",1.7132121964516065,A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,1.4616371534848198,Francis Ford Coppola,Martin Sheen,Marlon Brando,Robert Duvall,Frederic Forrest,1.4007221044328713,0.5685395170529365,Drama
"https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Alien,-0.527110739144451,8,-0.20267911462030955,"Horror, Sci-Fi",1.7132121964516065,"After a space merchant vessel receives an unknown transmission as a distress call, one of the crew is attacked by a mysterious life form and they soon realize that its life cycle has merely begun.",1.0006276959393878,Ridley Scott,Sigourney Weaver,Tom Skerritt,John Hurt,Veronica Cartwright,2.1154496184353957,0.482656355154686,Horror
"https://m.media-amazon.com/images/M/MV5BYmYzNmM2MDctZGY3Yi00NjRiLWIxZjctYjgzYTcxYTNhYTMyXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_UY98_CR1,0,67,98_AL_.jpg",Anand,-0.87163488776375,12,-0.010284174002969122,"Drama, Musical",1.7132121964516065,"The story of a terminally ill man who wishes to live life to the fullest before the inevitable occurs, as told by his best friend.",-0.016218075543383823,Hrishikesh Mukherjee,Rajesh Khanna,Amitabh Bachchan,Sumita Sanyal,Ramesh Deo,-0.8691468594755792,0.27853523419851484,Drama
"https://m.media-amazon.com/images/M/MV5BOTI4NTNhZDMtMWNkZi00MTRmLWJmZDQtMmJkMGVmZTEzODlhXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Tengoku to jigoku,-1.216159036383049,12,0.7977745765898607,"Crime, Drama, Mystery",1.7132121964516065,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,-0.016218075543383823,Akira Kurosawa,Toshir Mifune,Yutaka Sada,Tatsuya Nakadai,Kyko Kagawa,-0.8530563498663761,0.27853523419851484,Crime
"https://m.media-amazon.com/images/M/MV5BZWI3ZTMxNjctMjdlNS00NmUwLWFiM2YtZDUyY2I3N2MxYTE0XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,-1.1730935178056365,1,-1.0492168533366075,Comedy,1.7132121964516065,An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,1.738242828012079,Stanley Kubrick,Peter Sellers,George C. Scott,Sterling Hayden,Keenan Wynn,0.7863987400094195,-0.9944233538601045,Comedy
"https://m.media-amazon.com/images/M/MV5BNDQwODU5OWYtNDcyNi00MDQ1LThiOGMtZDkwNWJiM2Y3MDg0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Witness for the Prosecution,-1.4745521478475232,12,-0.24115810274377764,"Crime, Drama, Mystery",1.7132121964516065,A veteran British barrister must defend his client in a murder trial that has surprise after surprise.,-0.016218075543383823,Billy Wilder,Tyrone Power,Marlene Dietrich,Charles Laughton,Elsa Lanchester,-0.5595148664105305,-0.8460261363134013,Crime
"https://m.media-amazon.com/images/M/MV5BNjViMmRkOTEtM2ViOS00ODg0LWJhYWEtNTBlOGQxNDczOGY3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY98_CR2,0,67,98_AL_.jpg",Paths of Glory,-1.4745521478475232,1,-1.318569770200884,"Drama, War",1.7132121964516065,"After refusing to attack an enemy position, a general accuses the soldiers of cowardice and their commanding officer must defend them.",1.0928295874484741,Stanley Kubrick,Kirk Douglas,Ralph Meeker,Adolphe Menjou,George Macready,-0.28675630121828566,0.27853523419851484,Drama
"https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Rear Window,-1.6037487035797604,12,-0.39507405523765,"Mystery, Thriller",1.7132121964516065,A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.,2.0148485025393383,Alfred Hitchcock,James Stewart,Grace Kelly,Wendell Corey,Thelma Ritter,0.761183445812823,-0.3089300652465794,Mystery
"https://m.media-amazon.com/images/M/MV5BMTU0NTkyNzYwMF5BMl5BanBnXkFtZTgwMDU0NDk5MTI@._V1_UX67_CR0,0,67,98_AL_.jpg",Sunset Blvd.,-1.7760107778894099,7,-0.47203203148458617,"Drama, Film-Noir",1.7132121964516065,A screenwriter develops a dangerous relationship with a faded film star determined to make a triumphant return.,-0.016218075543383823,Billy Wilder,William Holden,Gloria Swanson,Erich von Stroheim,Nancy Olson,-0.19401129725142963,0.27853523419851484,Drama
"https://m.media-amazon.com/images/M/MV5BMmExYWJjNTktNGUyZS00ODhmLTkxYzAtNWIzOGEyMGNiMmUwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Great Dictator,-2.2066659636635335,7,0.10515279036743513,"Comedy, Drama, War",1.7132121964516065,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,-0.016218075543383823,Charles Chaplin,Charles Chaplin,Paulette Goddard,Jack Oakie,Reginald Gardiner,-0.18803054465917443,-0.9941871499016001,Comedy
